"","Parcel_Number","sale_price","Sale_Date","Land_Economic_Area","Land_Net_Acres","Appraisal_Date","Utility_Sewer","Utility_Water","Utility_Electric","View_Quality","Waterfront_Type","Crime_Num","withInSewerImprovement","near_firestation","near_healthcare","near_libraries","near_policestation","near_schools","near_waterplants","row_num"
"142",22236003,75000,2018-06-05,"2010-10-02",2.34,2014-10-07,"SEWER/SEPTIC NO","WATER INSTALLED","POWER AVAILABLE",NA,"WF Stream/Creek",97,"N","N","N","N","N","N","N",1
"143",22243047,340000,2018-02-16,"2010-10-02",1.8799,2014-10-27,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,97,"N","Y","N","N","N","N","N",1
"144",22247006,360000,2018-09-10,"2010-10-02",2.23,2014-10-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,97,"N","Y","N","N","N","N","N",1
"145",22248014,470000,2018-02-08,"2010-10-02",1.25,2014-10-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,97,"N","N","N","N","N","N","N",1
"146",22252030,186408,2018-05-18,"2010-10-02",5,2014-10-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,97,"N","Y","N","N","N","N","N",1
"147",22253009,325000,2018-07-10,"2010-10-02",4.73,2019-02-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,97,"N","Y","N","N","N","N","N",1
"148",22254003,335000,2018-05-21,"2010-10-02",0.9099,2014-10-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,97,"N","N","N","N","N","N","N",1
"149",22266011,234000,2018-06-13,"2010-10-02",2.39,2015-12-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,97,"N","Y","N","N","N","N","N",1
"150",22271031,125000,2018-03-06,"2010-10-02",9.93,2014-10-07,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,97,"N","Y","N","N","N","N","N",1
"151",22355011,265900,2018-06-14,"2010-10-01",1,2018-08-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,97,"N","N","N","N","N","Y","N",1
"152",22364016,695500,2018-10-17,"2010-10-01",2.1,2014-10-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim",NA,97,"N","Y","Y","Y","N","N","N",1
"153",119051017,142000,2018-07-09,"2013-01-01",14.03,2018-11-06,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,23,"N","Y","N","Y","N","Y","N",1
"154",119061019,250000,2018-08-27,"2013-01-01",6.78,2018-11-06,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,23,"N","Y","N","N","N","Y","N",1
"155",119063036,50000,2018-04-06,"2013-01-01",0.2112,2018-11-06,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,23,"N","N","N","N","N","N","N",1
"156",119072016,240000,2018-03-13,"2013-01-01",5.01,2018-11-05,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,23,"N","N","N","N","N","N","N",1
"157",119072021,240000,2018-03-13,"2013-01-01",5.29,2018-11-05,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,23,"N","N","N","N","N","N","N",1
"158",119078003,45000,2018-09-19,"2013-01-01",1.0024,2018-11-05,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,23,"N","N","N","N","N","N","N",1
"159",121016011,735000,2018-08-24,"2012-06-05",1.26,2013-11-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","N","N",1
"160",121017027,245000,2018-05-31,"2012-06-05",0.8,2013-11-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","N","N",1
"161",121018039,7e+05,2018-07-06,"2012-06-05",0.7997,2018-07-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","N","N","N","N","Y","Y",1
"162",121022050,149000,2018-03-19,"2012-06-05",3.44,2013-11-19,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,149,"N","Y","N","N","N","N","N",1
"163",121023028,420000,2018-06-20,"2012-06-05",0.8199,2013-12-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","N","N",1
"164",121023036,275000,2018-03-08,"2012-06-05",0.1899,2013-12-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","N","N",1
"165",121026004,355000,2018-05-18,"2012-06-05",1.1,2013-11-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","N","N","N","N","N","N",1
"166",121028020,185330,2018-08-13,"2012-06-05",0.4699,2014-01-02,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","N","N",1
"167",121028058,210000,2018-06-11,"2012-06-05",1.2599,2014-01-06,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,149,"N","Y","N","N","N","N","N",1
"168",121028061,470000,2018-07-19,"2012-06-05",0.6899,2013-12-11,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","N","N",1
"169",121031009,1250000,2018-12-03,"2012-11-30",1.1707,2014-04-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",149,"N","N","N","N","N","N","N",1
"170",121031024,1925000,2018-10-03,"2012-11-30",0.8199,2014-04-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","N","N","N","N","N","N",1
"171",121056004,5323,2018-12-18,"2010-11-13",1.2784,2019-05-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",149,"N","N","N","N","N","N","N",1
"172",121094020,1475000,2018-06-29,"2035-11-12",1.1539,2014-05-28,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","N","N","N","N","Y","N",1
"173",121104026,657500,2018-05-16,"2012-07-04",0.6701,2014-01-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim -",NA,149,"N","Y","N","N","N","N","N",1
"174",121111008,260000,2018-10-09,"2012-07-04",10.22,2013-11-05,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,149,"N","Y","N","N","N","N","N",1
"175",121114005,75000,2018-04-13,"2012-07-04",5,2015-09-01,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,149,"N","Y","N","N","N","N","N",1
"176",121124042,649000,2018-11-13,"2012-06-05",3.62,2013-12-04,"SEWER/SEPTIC NO","WATER NO","POWER NO - COMMENT",NA,"WF Stream/Creek",149,"N","N","N","N","N","Y","N",1
"177",121128022,464000,2018-10-07,"2012-06-05",0.7199,2013-12-02,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","N","N","N","N","Y","N",1
"178",121128025,548375,2018-09-06,"2012-06-05",1.25,2013-12-02,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","N","N","N","N","Y","N",1
"179",121138043,745000,2018-11-21,"2012-06-05",1.33,2013-12-31,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
"180",121143091,15000,2018-07-26,"2012-07-04",4.0001,2018-05-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","N","N","N","N","N","N",1
"181",121144102,15000,2018-07-26,"2012-07-04",2.3454,2018-05-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","N","N","N","N","N","N",1
"182",121145004,486250,2018-07-18,"2012-07-04",1.26,2013-12-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","N","N",1
"183",121147025,355000,2018-02-09,"2012-07-04",0.5012,2014-01-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","N","N","N","N","N","N",1
"184",121151015,744000,2018-07-23,"2012-07-04",1.1099,2014-05-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","N","N","N","N","Y","N",1
"185",121151041,785000,2018-12-11,"2012-07-04",8.49,2013-12-04,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,"WF Stream/Creek",149,"N","Y","N","N","N","Y","N",1
"186",121156026,1135000,2018-11-15,"2012-07-04",1.0199,2018-08-02,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","N","N","N","N","Y","N",1
"187",121223009,1e+05,2018-03-13,"2012-07-04",0.26,2014-03-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","N","N",1
"188",121225026,360000,2018-11-20,"2012-07-04",1.1888,2018-12-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
"189",121225075,280000,2018-06-11,"2012-07-04",1.1899,2013-11-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","N","N",1
"190",121235049,366119,2018-05-25,"2012-06-05",1.0199,2013-11-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
"191",121236105,414500,2018-08-15,"2012-06-05",1.2793,2019-03-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","N","N",1
"192",121238006,350000,2018-05-25,"2012-06-05",0.58,2014-01-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
"193",121238059,469500,2018-08-20,"2012-06-05",2.18,2014-01-02,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
"194",121243063,425500,2018-02-16,"2012-06-05",0.63,2014-02-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
"195",121243073,437000,2018-03-19,"2012-06-05",0.63,2014-02-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
"196",121244035,430000,2018-08-14,"2012-06-05",0.66,2013-11-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
"197",121246003,230000,2018-08-17,"2012-06-05",1.677,2018-05-02,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,149,"N","Y","N","N","N","Y","N",1
"198",20012009,87500,2018-01-30,"2010-09-08",0.8899,2019-06-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,91,"N","N","N","N","N","N","N",1
"199",20036008,35000,2018-10-11,"2010-09-08",1.5399,2019-06-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,91,"N","N","N","N","N","N","N",1
"200",20037032,35000,2018-05-04,"2010-09-08",1.73,2014-09-04,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,91,"N","N","N","N","N","N","N",1
"201",20045009,289000,2018-02-28,"2010-09-08",1.26,2018-06-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,91,"N","N","N","N","N","N","N",1
"202",20092003,38000,2018-08-01,"2010-09-08",5,2019-02-12,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,91,"N","N","N","N","N","N","N",1
"203",20121009,87000,2018-08-03,"2010-09-08",5.6,2014-10-06,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,91,"N","N","N","N","N","N","N",1
"204",20124027,187000,2018-01-29,"2010-09-08",19.62,2014-10-07,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,91,"N","N","N","N","N","N","N",1
"205",20152000,450000,2018-08-31,"2010-09-08",0.0826,2014-10-13,"SEWER/SEPTIC NO","WATER NO","POWER NO - COMMENT",NA,NA,91,"N","N","N","N","N","N","N",1
"206",20153041,10000,2018-04-18,"2010-09-08",5,2014-10-09,"SEWER/SEPTIC NO","WATER NO","POWER NO - COMMENT",NA,NA,91,"N","N","N","N","N","N","N",1
"207",20153042,10000,2018-04-18,"2010-09-08",5,2014-10-13,"SEWER/SEPTIC NO","WATER NO","POWER NO - COMMENT",NA,NA,91,"N","N","N","N","N","N","N",1
"208",20153045,54000,2018-03-15,"2010-09-08",5,2014-10-13,"SEWER/SEPTIC NO","WATER NO","POWER NO - COMMENT",NA,NA,91,"N","N","N","N","N","N","N",1
"209",20154010,316000,2018-04-03,"2010-09-08",10,2014-10-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,91,"N","N","N","N","N","N","N",1
"210",20155007,184300,2018-08-01,"2010-09-08",1.2599,2014-10-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,91,"N","N","N","N","N","N","N",1
"211",20155008,12000,2018-11-27,"2010-09-08",1.0899,2014-10-06,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,91,"N","N","N","N","N","N","N",1
"212",20156013,33000,2018-02-14,"2010-12-04",1.0162,2014-10-15,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,"WF Lake",91,"N","N","N","N","N","N","N",1
"213",20215009,57500,2018-09-19,"2010-09-05",1.6,2014-09-03,"SEWER/SEPTIC INSTALLED","WATER AVAILABLE","POWER AVAILABLE",NA,NA,91,"N","N","N","N","N","N","N",1
"214",20222024,125000,2018-09-17,"2010-09-05",20,2014-08-28,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,91,"N","N","N","N","N","N","N",1
"215",20232006,85000,2018-07-06,"2010-09-05",0.81,2014-09-08,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,91,"N","Y","N","N","N","N","N",1
"216",20232007,450000,2018-09-04,"2010-09-05",5,2017-06-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,91,"N","Y","N","N","N","N","N",1
"217",20232019,96000,2018-02-22,"2010-09-05",2.5,2014-09-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,91,"N","Y","N","N","N","N","N",1
"218",20252027,50000,2018-08-15,"2010-09-05",4.34,2019-06-24,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,91,"N","N","N","N","N","N","N",1
"219",20262034,292300,2018-05-23,"2010-09-05",5,2014-10-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,91,"N","N","N","N","N","N","N",1
"220",20263042,520000,2018-02-01,"2010-11-06",1.1699,2014-08-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",91,"N","N","N","N","N","N","Y",1
"221",20278018,215000,2018-08-31,"2010-11-06",1.7899,2014-08-28,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,"WF Salt",91,"N","N","N","N","N","N","Y",1
"222",21016002,499000,2018-07-30,"2010-10-01",2.18,2019-02-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,176,"N","Y","Y","Y","N","Y","N",1
"223",21017028,48500,2018-05-21,"2010-10-01",2.48,2014-09-25,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,176,"N","Y","Y","Y","N","Y","N",1
"224",21022046,194000,2018-01-16,"2010-10-01",2.05,2018-07-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,176,"N","N","N","N","N","Y","N",1
"225",21027006,123000,2018-05-14,"2010-10-01",2.55,2014-10-14,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE","View Lim -",NA,176,"N","N","N","N","N","Y","N",1
"226",21035020,171667,2018-12-18,"2010-11-13",0.96,2014-09-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",176,"N","N","N","N","N","Y","N",1
"227",21104031,465000,2018-10-04,"2010-08-06",4.99,2017-07-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,176,"N","N","N","N","N","N","N",1
"228",21104035,225000,2018-03-30,"2010-08-06",10.99,2014-08-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,176,"N","N","N","N","N","N","N",1
"229",21104712,875000,2018-07-24,"2010-08-06",5.4,2014-08-29,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,176,"N","N","N","N","N","N","N",1
"230",21116022,185592,2018-12-14,"2010-08-06",1.2396,2014-09-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,176,"N","N","N","N","N","N","N",1
"231",21128009,87000,2018-08-09,"2010-08-06",1.25,2014-10-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,176,"N","N","N","N","N","N","N",1
"232",21132012,107938,2018-11-09,"2010-08-06",2.25,2014-10-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,176,"N","N","N","N","N","Y","N",1
"233",21133039,379000,2018-08-25,"2010-08-06",3,2018-06-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,176,"N","N","N","N","N","Y","N",1
"234",21141027,34999,2018-10-29,"2010-08-06",3.34,2014-10-01,"SEWER/SEPTIC NO","WATER NO","POWER NO - COMMENT",NA,NA,176,"N","N","N","N","N","Y","N",1
"235",21233021,166500,2018-08-13,"2010-08-06",0.4817,2014-09-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,176,"N","Y","N","N","N","N","N",1
"236",21275008,315000,2018-09-24,"2010-08-06",2.5,2014-09-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,176,"N","N","N","N","N","N","N",1
"237",119163028,575000,2018-12-17,"2013-01-11",2.34,2018-10-10,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,"WF Salt",23,"N","N","N","N","N","N","N",1
"238",119172023,220000,2018-12-17,"2013-01-11",7.24,2018-10-18,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,"WF Salt",23,"N","N","N","N","N","N","N",1
"239",119174008,550000,2018-08-09,"2013-01-11",1.8632,2018-10-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",23,"N","N","N","N","N","N","N",1
"240",119174034,330000,2018-12-13,"2013-01-11",2.98,2018-10-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,23,"N","N","N","N","N","N","N",1
"241",119181026,625000,2018-09-10,"2013-01-01",5.04,2018-10-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim +",NA,23,"N","N","N","N","N","N","N",1
"242",119272005,3e+06,2018-10-03,NA,NA,NA,NA,NA,NA,NA,NA,23,"Y","Y","N","Y","Y","Y","N",1
"243",119355006,46700000,2018-10-08,NA,NA,NA,NA,NA,NA,NA,NA,23,"Y","Y","N","Y","Y","Y","N",1
"244",119362044,30500000,2018-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N","N","N","N",1
"245",120012024,220000,2018-05-16,"2012-05-01",5,2019-06-21,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,24,"N","Y","N","N","N","N","N",1
"246",120012026,585000,2018-03-05,"2012-05-01",1.0431,2016-12-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,24,"N","Y","N","N","N","N","N",1
"247",120012097,155000,2018-02-01,"2012-05-01",2.61,2014-04-29,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,24,"N","Y","N","N","N","N","N",1
"248",120018011,113500,2018-05-09,"2012-05-01",1.1699,2014-03-27,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,24,"N","Y","N","N","N","N","N",1
"249",120071007,9e+05,2018-04-20,"2010-11-06",3.0991,2016-06-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",24,"N","N","N","N","N","N","N",1
"250",120111003,1350000,2018-10-25,"2031-11-12",0.8034,2017-01-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",24,"N","Y","N","N","N","N","N",1
"251",120111015,1129000,2018-08-03,"2031-11-12",1.05,2014-05-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",24,"N","Y","N","N","N","N","N",1
"252",120121033,332000,2018-06-05,"2012-05-01",0.5199,2014-03-11,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,24,"N","Y","N","N","N","N","N",1
"253",120122041,950000,2018-09-06,"2012-05-01",3.02,2014-02-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Good",NA,24,"N","Y","N","N","N","N","N",1
"254",120122107,10000,2018-03-23,"2031-11-12",0.9694,2018-04-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",24,"N","Y","N","N","N","N","N",1
"255",120125026,522750,2018-03-22,"2012-05-01",1.15,2014-07-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim",NA,24,"N","Y","N","N","N","N","N",1
"256",120187003,390000,2018-07-25,"2010-09-08",1.25,2014-10-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,24,"N","N","N","N","N","N","N",1
"257",121014001,550000,2018-12-14,"2012-06-05",9.58,2019-04-23,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,149,"N","N","N","N","N","Y","Y",1
"258",121014049,470000,2018-02-15,"2012-06-05",2.79,2013-12-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","N","N","N","N","Y","Y",1
"259",121021023,2e+05,2018-08-20,"2012-06-05",5.27,2019-03-06,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,149,"N","Y","N","N","N","N","N",1
"260",121022082,590000,2018-03-06,"2012-06-05",5.68,2013-11-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","N","N",1
"261",121024084,550000,2018-04-02,"2012-06-05",5.73,2014-01-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","N","N",1
"262",121025021,180000,2018-01-05,"2012-06-05",1.25,2018-08-07,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,149,"N","Y","N","N","N","N","N",1
"263",121031015,1925000,2018-10-03,"2012-11-30",1.297,2014-04-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",149,"N","N","N","N","N","N","N",1
"264",121031036,3e+05,2018-01-11,"2012-11-30",1.7355,2014-05-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",149,"N","N","N","N","N","N","N",1
"265",121036006,260000,2018-01-30,"2012-06-05",2.5,2018-08-15,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,149,"N","N","N","N","N","N","N",1
"266",121056003,5323,2018-12-18,"2010-11-13",1.2903,2019-05-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",149,"N","N","N","N","N","N","N",1
"267",121062063,510000,2018-10-17,"2010-11-13",3.3,2014-09-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",149,"N","Y","Y","Y","N","N","N",1
"268",121073007,2e+05,2018-01-10,"2010-11-13",0.482,2014-09-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",149,"N","N","N","N","N","N","N",1
"269",121102012,1125000,2018-12-20,"2035-11-12",2.61,2014-05-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",149,"N","N","N","N","N","Y","N",1
"270",121111038,889999,2018-06-01,"2012-07-04",2.63,2013-10-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim -",NA,149,"N","Y","N","N","N","N","N",1
"271",121112006,356250,2018-12-18,"2012-07-04",0.3899,2013-11-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim +",NA,149,"N","Y","N","N","N","N","N",1
"272",121115009,105400,2018-06-28,"2012-07-04",0.75,2013-10-30,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,149,"N","Y","N","N","N","N","N",1
"273",121128018,450000,2018-11-13,"2012-06-05",3.79,2013-12-02,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Stream/Creek",149,"N","N","N","N","N","Y","N",1
"274",121143090,105000,2018-04-13,"2012-07-04",1,2018-08-13,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,149,"N","Y","N","N","N","N","N",1
"275",121144032,689000,2018-05-29,"2012-07-04",1.9699,2017-08-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
"276",121247071,535000,2018-11-12,"2012-06-05",0.6199,2014-02-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
"277",121248043,965000,2018-05-21,"2012-06-05",2.25,2013-11-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
"278",121256024,128500,2018-08-01,"2012-06-05",0.5099,2013-11-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
"279",121261096,505000,2018-07-03,"2012-06-05",0.7552,2013-12-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
