Parcel_Number,sale_price,Sale_Date,Land_Economic_Area,Land_Net_Acres,View_Quality,Waterfront_Type,Crime_Num,withInSewerImprovement,near_firestation,near_healthcare,near_libraries,near_policestation,near_schools,near_waterplants,square_feet,percent_complete,condition,quality,attic_finished_square_feet,basement_square_feet,basement_finished_square_feet,porch_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,stories,bedrooms,bathrooms,year_built
7000550680,228000,2018-05-16,2005-01-05,0.1955,0,0,6433,0,0,0,0,0,1,1,1092,1,6,5,0,0,0,1,1,0,1,1,3,1.75,1996
7000550920,286575,2018-07-10,2005-01-05,0.2689,0,0,6433,0,0,0,0,0,1,1,1416,1,6,5,0,0,0,1,1,0,1,1,3,2,1996
7000560290,360000,2018-03-08,2005-05-12,0.318,0,0,1275,0,0,0,0,0,1,0,1433,1,6,5,0,0,0,1,1,0,1,1,3,2,1995
7000560400,417000,2018-09-10,2005-05-12,0.2359,0,0,1275,0,0,0,0,0,1,0,2252,1,6,5,0,0,0,1,1,0,1,2,3,2.5,1995
7000560600,399950,2018-07-02,2005-05-12,0.2083,0,0,1275,0,0,0,0,0,1,0,1804,1,6,5,0,0,0,0,1,0,1,1,3,1.75,1997
7000560680,445000,2018-05-29,2005-05-12,0.2306,0,0,1275,0,0,0,0,0,1,0,1930,1,6,5,0,0,0,1,1,0,1,1,3,2,1996
7000560710,405000,2018-08-20,2005-05-12,0.1952,0,0,1275,0,0,0,0,0,1,0,2226,1,6,5,0,0,0,1,1,0,1,2,3,2.5,1996
7000640140,325000,2018-01-26,2005-01-03,0.208,0,0,1428,0,0,0,0,0,1,1,1775,1,6,6,0,0,0,1,1,0,1,1,3,2,1997
6531500210,510514,2018-04-11,2012-07-04,0.4958,0,0,149,0,1,0,0,0,0,0,1375,1,6,6,0,1,1,1,1,0,1,1,4,3,1993
6532520110,370000,2018-02-16,2011-01-05,0.28,0,0,451,0,1,0,0,1,1,0,2159,1,6,5,0,0,0,1,1,0,1,2,3,2.25,1987
6550200070,400000,2018-05-29,2017-01-25,0.1377,0,0,943,0,1,1,0,1,1,0,2646,1,6,5,0,0,0,1,0,0,2,2.5,4,2.5,1979
6550200102,242000,2018-05-24,2017-01-25,0.1212,0,0,943,0,1,1,0,1,1,0,800,1,6,3,0,0,0,1,0,0,1,1,2,1,1980
6550200760,330000,2018-07-27,2017-01-25,0.1056,0,0,943,0,1,1,0,1,1,0,1576,1,6,4,0,0,0,0,0,0,0,1,2,1,1980
6590000661,230000,2018-06-06,2018-01-23,0.1377,0,0,943,0,1,1,0,1,1,0,780,1,6,3,0,0,0,1,0,0,1,1,2,1,1980
6595000680,280000,2018-04-11,2016-01-01,0.1147,0,0,1054,0,1,0,0,1,1,1,752,1,6,3,0,0,0,1,0,1,1,1,2,1,1970
6595200502,274000,2018-08-20,2016-01-01,0.1147,0,0,1054,0,1,0,0,1,1,1,1672,1,4,4,0,0,0,0,0,0,0,1.5,3,1,1954
6610000910,305500,2018-09-21,2016-01-01,0.1434,0,0,1054,0,1,0,0,1,1,1,1414,1,6,4,0,1,0,1,0,1,1,1.5,4,1.5,1975
6610001320,150000,2018-03-09,2016-01-01,0.0717,0,0,1054,0,1,0,0,1,1,1,671,1,6,5,0,0,0,0,0,0,0,1,1,1,1976
6615001050,265000,2018-05-16,2018-01-22,0.1434,0,0,943,0,1,1,1,1,1,0,1628,1,6,4,0,0,0,0,0,0,1,1,2,1,1974
6615001610,265000,2018-06-12,2018-01-22,0.1434,0,0,943,0,1,1,1,1,1,0,922,1,6,4,1,1,0,0,0,0,0,1,4,1,1975
6615001710,203700,2018-01-31,2018-01-22,0.1406,0,0,943,0,1,1,1,1,1,0,1323,1,4,4,0,1,0,1,0,0,0,1.5,3,1.5,1970
6615001940,162500,2018-01-16,2018-01-22,0.1147,0,0,943,0,1,1,1,1,1,0,832,1,6,3,0,0,0,0,0,0,0,1,2,1,1980
6635000600,262000,2018-06-12,2018-01-21,0.0826,0,0,943,0,1,0,1,1,1,0,988,1,6,4,0,0,0,1,0,0,1,1,2,1.75,1997
6053500280,467500,2018-09-19,2015-01-01,0.246,0,0,1351,0,1,1,0,0,1,0,2560,1,6,5,0,0,0,1,1,0,2,2,5,2.5,1989
6080000940,225000,2018-02-14,2017-01-20,0.1033,0,0,943,0,1,0,1,0,1,0,1408,1,6,3,0,0,0,1,0,0,0,1.5,3,1.5,1980
6080001021,230000,2018-09-08,2017-01-20,0.2141,0,0,943,0,1,0,1,0,1,0,1568,1,6,2,0,0,0,1,0,0,0,2.5,4,2.5,1980
6080001450,267000,2018-01-22,2017-01-20,0.1377,0,0,943,0,1,0,1,0,1,0,1283,1,6,4,0,0,0,1,0,0,0,2,3,2.5,1986
6080002252,275000,2018-11-06,2017-01-20,0.1377,0,0,943,0,1,0,1,0,1,0,2044,1,6,4,0,0,0,0,0,0,1,2,4,1.75,1982
7000670170,400000,2018-06-04,2002-02-10,0.2346,0,0,1428,0,1,0,0,1,1,0,2325,1,6,5,0,0,0,1,1,0,1,2,4,2.5,1998
7000670600,283000,2018-10-02,2002-02-10,0.3278,0,0,1428,0,1,0,0,1,1,0,2063,1,6,5,0,0,0,1,1,0,2,2,3,2.75,1996
7000730390,450000,2018-03-08,2005-07-03,0.2829,0,0,1428,0,1,0,0,0,1,0,2887,1,6,5,0,0,0,1,1,0,1,2,3,2.5,1999
7000730620,397000,2018-03-06,2005-07-03,0.262,0,0,1428,0,1,0,0,0,1,0,2701,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2000
7000750790,408000,2018-04-16,2002-02-10,0.2773,0,0,1428,0,1,0,0,1,1,0,2676,1,6,5,0,0,0,1,1,0,1,2,3,2.5,1998
7000790090,450000,2018-11-02,2005-05-11,0.1976,0,0,1275,0,1,0,1,1,1,0,2124,1,6,6,0,0,0,1,1,0,1,2,4,2.5,1997
7000790280,481150,2018-05-18,2005-05-11,0.1989,1,0,1275,0,1,0,1,1,0,0,2150,1,6,6,0,0,0,1,1,0,1,2,3,2.75,1998
7000790300,482000,2018-08-21,2005-05-11,0.251,1,0,1428,0,1,0,1,1,0,0,2359,1,6,6,0,0,0,1,1,0,1,2,3,2.5,1998
7000790670,430000,2018-03-21,2005-05-11,0.2094,0,0,1275,0,1,0,1,1,0,0,2076,1,6,6,0,0,0,0,1,0,1,2,4,2.5,1998
7000800070,416575,2018-10-29,2002-02-10,0.4133,0,0,1428,0,1,0,0,0,1,0,1843,1,6,5,0,0,0,1,1,0,1,1,3,2.5,1997
7000810310,350000,2018-11-05,2003-04-02,0.1545,0,0,1275,0,0,0,0,0,1,0,1553,1,6,5,0,0,0,1,1,0,1,1,3,2,1998
7000810610,395000,2018-12-06,2003-04-02,0.1853,0,0,1275,0,0,0,0,0,1,0,2048,1,6,5,0,0,0,0,1,0,1,2,4,2.5,1997
7000900140,390000,2018-05-16,2003-02-03,0.2413,0,0,1275,0,0,1,0,0,1,0,1660,1,6,5,0,0,0,1,1,0,1,1,3,1.75,1998
7000910140,350000,2018-11-26,2002-02-10,0.2871,0,0,1428,0,1,0,0,1,1,0,1665,1,6,5,0,0,0,0,1,0,1,2,3,2.5,1998
7000940170,265000,2018-06-07,2005-01-05,0.1654,0,0,1428,0,1,0,1,1,1,1,1208,1,6,5,0,0,0,1,1,0,1,1,3,2,1998
7000970020,445000,2018-12-21,2003-03-06,0.3322,0,0,1275,0,0,1,0,0,0,0,2146,1,6,6,0,0,0,1,1,0,1,1,3,2,1999
7000970310,454000,2018-12-18,2003-03-06,0.3914,0,0,1275,0,0,1,0,0,0,0,2356,1,6,6,0,0,0,1,1,0,1,2,4,2.5,1999
7001010070,390000,2018-07-05,2003-05-15,0.2196,0,0,1275,0,0,0,0,0,1,0,1563,1,6,5,0,0,0,1,1,0,1,2,3,2.25,1998
7001020190,340000,2018-11-27,2003-02-03,0.1346,0,0,1275,0,0,1,0,0,1,0,1541,1,6,5,0,0,0,1,1,0,1,1,3,1.75,1998
7001050190,340000,2018-07-09,2005-05-12,0.1227,0,0,1275,0,0,0,0,0,1,0,1381,1,6,4,0,0,0,1,1,0,1,2,3,2.5,1999
7001060100,339500,2018-08-20,2003-05-04,0.4952,0,0,1275,0,1,0,0,0,1,0,1678,1,6,5,0,0,0,1,1,0,1,2,3,2.5,1999
7001090560,415000,2018-03-15,2003-05-15,0.0981,0,0,1275,0,0,0,0,0,1,0,2024,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2000
7001110070,427500,2018-06-01,2003-05-15,0.2257,0,0,1275,0,0,0,0,0,1,0,2680,1,6,6,0,0,0,1,1,0,1,2,5,2.5,1999
7001110360,501000,2018-07-27,2003-05-15,0.1262,0,0,1275,0,0,0,0,0,1,0,2759,1,6,6,0,0,0,1,1,0,1,2,4,2.5,2000
7001110460,413000,2018-01-05,2003-05-15,0.1312,0,0,1275,0,0,0,0,0,1,0,2234,1,6,6,0,0,0,1,1,0,1,2,4,2.5,1999
7001120070,388000,2018-03-27,2003-03-06,0.2455,0,0,1275,0,1,0,1,1,1,0,1559,1,6,5,0,1,1,1,1,0,1,1,3,3,1998
7001140020,351000,2018-02-06,2005-05-11,0.1454,0,0,1275,0,1,0,1,1,1,0,1931,1,6,6,0,0,0,0,1,0,1,2,3,2.5,2000
7001150450,462000,2018-09-13,2005-05-11,0.1804,0,0,1428,0,1,0,1,1,0,0,2390,1,6,6,0,0,0,1,1,0,1,2,4,2.5,1999
7001190090,690000,2018-07-18,2003-05-04,0.5838,0,0,1275,0,1,0,0,0,1,0,4081,1,6,7,0,0,0,1,1,0,2,2,4,3.5,2001
7001210210,423950,2018-07-05,2003-03-06,0.2161,1,0,1275,0,1,0,1,1,1,0,1970,1,6,5,0,1,1,1,1,0,0,1,3,2,2002
7001220140,465000,2018-07-12,2001-06-10,0.4729,1,0,94,0,0,0,0,0,0,0,2252,1,6,7,0,0,0,1,1,0,1,1,3,2.5,2001
7001250220,499950,2018-02-20,2003-05-15,0.2299,0,0,1275,0,0,0,0,0,1,0,3021,1,6,6,0,0,0,1,1,0,2,2,6,3.5,2000
7001270700,355000,2018-06-07,2005-05-11,0.1482,0,0,1428,0,0,0,0,0,1,0,1416,1,6,5,0,0,0,1,1,0,1,1,3,2,2000
7001271270,360000,2018-05-29,2005-05-11,0.1295,0,0,1428,0,0,0,0,0,1,0,1994,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2002
6645000700,238500,2018-11-16,2018-02-24,0.2892,0,0,5407,1,1,1,0,0,1,0,1708,0.95,6,3,0,0,0,0,0,0,0,2,2,1,1980
6645000751,257000,2018-09-14,2018-02-24,0.2203,0,0,5407,1,1,1,0,0,1,0,1694,1,6,4,0,0,0,0,0,0,1,1,3,1.5,1984
6645000860,70000,2018-07-25,2018-02-24,0.1377,0,0,5407,1,1,1,0,0,1,0,764,1,5,2,0,0,0,1,0,0,0,1,2,1,1975
6661000880,304000,2018-09-26,2010-09-01,0.2786,0,0,91,0,0,0,0,0,0,0,2320,1,6,5,0,0,0,1,1,0,0,1,3,2.5,2006
6661001470,45000,2018-01-04,2010-09-01,0.3117,0,0,91,0,0,0,0,0,0,0,1353,1,6,5,0,0,0,1,1,0,0,1,3,2,2018
6661002001,133222,2018-07-26,2010-09-01,0.5291,0,0,91,0,0,0,0,0,0,0,2700,1,6,4,0,0,0,0,0,0,1,2,2,2,1993
6661002240,110000,2018-10-09,2010-09-01,0.264,0,0,91,0,0,0,0,0,1,0,924,1,6,3,0,0,0,1,0,0,0,1,3,2,1987
6661002280,106400,2018-02-28,2010-09-01,0.2458,0,0,91,0,0,0,0,0,1,0,768,1,6,1,0,0,0,1,0,0,1,2,1,1,1986
6661200290,289950,2018-07-26,2010-09-01,0.2415,0,0,91,0,0,0,0,0,0,0,1463,1,6,5,0,0,0,1,1,0,0,2,3,2.5,2017
6661200380,75000,2018-04-03,2010-09-01,0.2646,0,0,91,0,0,0,0,0,0,0,672,1,6,1,0,0,0,1,0,0,1,1,2,1,1980
6661200620,38900,2018-12-17,2010-09-01,0.2747,0,0,91,0,0,0,0,0,0,0,968,1,6,3,0,0,0,1,0,0,0,1,2,1,1977
6661201710,69000,2018-10-15,2010-09-01,0.2353,0,0,91,0,0,0,0,0,0,0,666,1,6,3,1,0,0,1,0,0,1,1,1,1,2008
6661201990,85000,2018-04-09,2010-09-01,0.242,0,0,91,0,0,0,0,0,0,0,864,1,6,5,0,0,0,1,0,0,0,1,2,1.5,1984
6664030030,265000,2018-05-04,2018-01-22,0.117,0,0,943,0,1,1,1,0,1,0,1292,1,6,4,0,0,0,0,0,0,1,1,4,1.75,2000
6664030090,230000,2018-01-11,2018-01-22,0.117,0,0,943,0,1,1,1,0,1,0,884,1,6,4,0,0,0,1,1,0,1,1,3,1,1990
6664030130,250000,2018-09-19,2018-01-22,0.117,0,0,943,0,1,1,1,0,1,0,1065,1,6,3,0,0,0,0,1,0,1,1,3,1,1984
6690001262,325000,2018-08-21,2018-01-22,0.1377,0,0,943,0,1,0,1,1,1,0,1522,1,6,5,0,0,0,0,1,0,0,2,4,2.5,2018
6690001540,315000,2018-05-25,2018-01-22,0.1377,0,0,943,0,1,0,1,1,1,0,1440,1,6,5,0,0,0,1,0,0,0,2,3,2,1986
6690001780,239950,2018-08-31,2018-01-22,0.1377,0,0,943,0,1,1,1,1,1,0,1448,1,5,4,0,0,0,0,0,0,0,1,4,1,1965
6690200230,380000,2018-02-22,2018-01-22,0.2754,0,0,943,0,1,1,1,1,1,0,2547,1,6,4,0,0,0,0,0,0,0,1.5,4,2.25,1998
6690200260,262000,2018-09-19,2018-01-22,0.1377,0,0,943,0,1,1,1,1,1,0,1064,1,6,3,0,0,0,0,0,0,1,1,1,1,1976
6690200320,165000,2018-02-14,2018-01-22,0.1377,0,0,943,0,1,1,1,1,1,0,1200,1,4,4,0,0,0,0,0,0,0,1,3,1,1974
6690200670,305000,2018-06-19,2018-01-22,0.1377,0,0,943,0,1,1,1,1,1,0,1636,1,6,5,0,0,0,0,0,0,1,1.5,4,1.5,1997
6705001500,400000,2018-04-25,2016-04-02,0.0918,0,0,1054,0,1,0,1,1,1,1,1708,1,6,5,0,0,0,1,1,0,1,1.5,3,1.75,1980
6705002860,345000,2018-07-26,2016-06-02,0.1377,0,0,1054,0,1,1,1,1,1,1,1157,1,6,5,1,1,0,1,0,0,0,1,2,1.75,1975
6080003271,210000,2018-12-27,2017-01-20,0.1928,0,0,943,0,1,0,1,0,1,0,1866,1,6,5,1,0,0,1,0,1,0,2,4,1.75,1985
6080004320,231500,2018-04-11,2017-01-20,0.2031,0,0,943,0,1,0,1,0,1,0,1464,1,6,2,0,0,0,0,0,0,1,1,3,1,1973
6100000530,343000,2018-06-21,2017-09-01,0.1685,0,0,1351,0,1,0,0,1,1,0,1368,1,6,4,1,0,0,1,1,0,1,1,3,1.5,1976
6100100030,72010,2018-04-18,2017-09-01,0.179,0,0,1351,0,1,0,0,1,1,0,1220,1,6,5,0,0,0,1,0,1,1,1,3,1,1975
6115200030,308000,2018-01-12,2002-03-05,0.1101,0,0,88,0,1,0,1,1,1,1,1530,1,6,5,0,0,0,1,1,0,0,2,3,2.5,2008
6120000630,265000,2018-06-21,2002-03-05,0.101,0,0,88,0,1,0,1,1,1,1,1196,1,6,3,0,0,0,1,0,0,1,1,2,1.5,1961
6120000662,242500,2018-10-25,2002-03-05,0.1674,0,0,88,0,1,0,1,1,1,1,2042,1,6,6,0,0,0,0,0,0,0,1,3,1.75,1989
6140200210,475000,2018-12-05,2015-08-04,0.216,0,0,1351,0,1,0,1,0,1,0,1688,1,6,5,0,1,1,1,1,0,1,1,6,2.25,1982
6152000510,216000,2018-03-29,2013-07-01,0.0396,0,0,1351,1,1,1,0,0,1,0,1450,1,6,5,0,0,0,0,0,1,1,2,3,2.25,1986
6167020160,245100,2018-10-09,2008-06-13,0.241,0,0,6433,0,0,1,1,1,1,0,1537,1,6,5,0,0,0,1,1,0,1,1,3,1.75,1995
6167020190,357000,2018-04-20,2008-06-13,0.2388,0,0,6433,0,0,1,1,1,1,0,1808,1,6,5,0,0,0,1,1,0,2,2,3,2.5,2004
6167030080,336000,2018-06-04,2008-06-13,0.2506,0,0,6433,0,1,1,1,1,1,0,1737,1,6,5,0,0,0,1,1,0,1,2,3,1.75,1991
6167040330,344000,2018-04-09,2008-06-13,0.2362,0,0,6433,0,1,1,1,1,1,0,1836,1,6,5,0,0,0,1,1,0,2,2,3,2.5,1992
6180000520,231000,2018-11-07,2018-02-24,0.1721,0,0,5407,1,0,0,0,0,1,0,955,1,6,3,0,0,0,1,0,0,0,1,2,1,1974
6180000852,229950,2018-03-15,2018-02-24,0.1721,0,0,5407,1,0,1,0,0,1,0,965,1,6,4,0,0,0,1,1,0,1,1,3,1,2006
6180001060,265000,2018-04-27,2018-02-24,0.1147,0,0,5407,1,0,1,0,0,1,0,1951,1,6,3,0,0,0,0,0,0,0,2,2,1.75,1994
6180001160,339000,2018-12-15,2018-02-24,0.2295,0,0,5407,1,0,1,0,0,1,0,1344,1,6,3,0,0,0,0,0,0,0,1,4,2,1976
6215000550,257000,2018-06-01,2018-01-22,0.1377,0,0,943,0,1,1,1,1,1,0,1178,1,6,2,0,0,0,0,0,0,0,1,2,1,1988
6235000863,750000,2018-08-07,2015-08-04,0.4191,1,0,1351,0,1,0,1,0,1,0,1872,1,6,6,0,1,1,1,1,0,0,1,4,2.75,2000
6235001041,699950,2018-06-12,2015-08-04,0.3435,1,0,1351,0,1,0,1,0,1,0,1861,1,6,6,0,1,1,1,1,0,1,1,4,2.5,2017
7001271900,322500,2018-10-23,2005-05-11,0.1142,0,0,1428,0,0,0,0,0,1,0,1556,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2001
7001271980,335500,2018-07-23,2005-05-11,0.0845,0,0,1428,0,0,0,0,0,1,0,1556,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2002
7001272030,313000,2018-07-11,2005-05-11,0.1135,0,0,1428,0,0,0,0,0,1,0,1826,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2002
7001272210,256301,2018-12-17,2005-05-11,0.1191,0,0,1428,0,0,0,0,0,1,0,1762,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2001
7001272290,335000,2018-08-02,2005-05-11,0.0886,0,0,1428,0,0,0,0,0,1,0,1501,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2001
7001273040,289972,2018-10-25,2005-05-11,0.1377,0,0,1428,0,0,0,0,0,1,0,1909,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2001
7001300290,435000,2018-06-25,2003-05-15,0.1389,0,0,1275,0,0,0,0,0,1,0,2306,1,6,6,0,0,0,1,1,0,1,2,3,2.75,2002
7001330400,390000,2018-03-22,2003-05-15,0.1901,0,0,1275,0,0,0,0,0,1,0,1799,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2001
7001330570,340000,2018-11-27,2003-05-15,0.127,0,0,1275,0,0,0,0,0,1,0,1299,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2001
7001330580,422000,2018-05-23,2003-05-15,0.1876,0,0,1275,0,0,0,0,0,1,0,1831,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2002
7001340530,560000,2018-05-23,2003-05-15,0.2235,0,0,1275,0,0,0,0,0,1,0,3030,1,6,7,0,0,0,1,1,0,1,2,4,2.5,2002
7001360230,375950,2018-10-01,2003-02-03,0.1342,0,0,1275,0,0,1,0,0,1,0,1902,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2001
7001370140,361500,2018-06-06,2005-05-11,0.2296,0,0,1428,0,0,1,0,0,1,0,1730,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2001
7001380030,450000,2018-03-29,2002-02-10,0.4446,0,0,1428,0,1,0,0,1,1,0,2366,1,6,7,0,0,0,1,1,0,1,2,4,2.5,2002
7001400210,337000,2018-12-04,2005-05-11,0.1332,0,0,1428,0,0,0,1,0,1,0,1908,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2002
7001400230,333000,2018-07-27,2005-05-11,0.1148,0,0,1428,0,0,0,1,0,1,0,1430,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2002
7001400400,405950,2018-09-27,2005-05-11,0.1497,0,0,1428,0,0,0,0,0,1,0,2173,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2002
7001430030,286900,2018-12-14,2005-05-14,0.1541,0,0,94,0,0,0,0,0,0,0,1208,1,6,5,0,0,0,1,1,0,1,1,3,2,2002
7001430710,311000,2018-08-27,2005-05-14,0.15,0,0,94,0,0,0,0,0,0,0,1560,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2006
7001431000,325000,2018-12-17,2005-05-14,0.1569,0,0,94,0,0,0,0,0,0,0,1820,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2003
7001431120,350000,2018-06-18,2005-05-14,0.1377,0,0,94,0,0,0,0,0,0,0,1936,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2009
7001440420,495250,2018-05-07,2005-07-03,0.4126,1,0,1428,0,0,0,0,0,1,0,3050,1,6,6,0,0,0,1,1,0,1,2,4,2.5,2003
7001450260,389950,2018-03-12,2003-02-03,0.1653,0,0,1275,0,0,1,0,0,1,0,2036,1,6,5,0,0,0,1,1,0,1,1.5,3,2.75,2002
7001460480,575500,2018-12-12,2005-05-11,0.2277,1,0,1428,0,0,0,1,0,1,0,1628,1,6,6,0,1,1,1,1,0,1,1,4,2.5,2003
7001470190,324950,2018-01-17,2005-01-05,0.1721,0,0,1428,0,0,0,0,0,1,1,2190,1,6,5,0,0,0,1,1,0,0,2,4,2.5,2002
7001470560,261000,2018-08-20,2005-01-05,0.1797,0,0,1428,0,0,0,0,0,1,1,1450,1,6,5,0,0,0,1,1,0,1,1,3,2,2002
7001470660,289000,2018-05-03,2005-01-05,0.2983,0,0,1428,0,0,0,0,0,1,1,2190,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2002
7001491250,525000,2018-10-03,2005-05-11,0.1606,1,0,1428,0,0,0,0,0,1,0,2117,1,6,8,0,0,0,1,1,0,1,1,3,2.5,2003
7001491310,181000,2018-04-26,2005-05-11,0.1606,1,0,1428,0,0,0,0,0,1,0,3230,1,6,8,0,0,0,1,1,0,2,2,3,2.5,2003
7001491790,314500,2018-01-31,2005-05-11,0.111,0,0,1428,0,0,0,0,0,1,0,1679,1,6,5,1,0,0,0,1,0,1,2,4,2.5,2003
7001500200,375000,2018-02-27,2002-01-08,0.1833,0,0,1275,0,0,0,0,0,0,0,2156,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2007
7001501200,579000,2018-11-19,2002-01-08,0.2873,1,0,1275,0,0,0,0,0,0,0,1488,1,6,6,0,1,1,1,1,0,1,1,4,2.5,2004
7001501230,475000,2018-08-17,2002-01-08,0.2565,1,0,1275,0,0,0,0,0,0,0,1711,1,6,5,0,1,1,1,1,0,1,1,4,3,2004
7001501640,424950,2018-07-10,2002-01-08,0.2026,0,0,1275,0,0,0,0,0,0,0,2210,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2003
7001520030,395000,2018-08-08,2003-05-15,0.1033,0,0,1275,0,0,0,0,0,1,0,1804,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2003
7001520340,425000,2018-10-31,2003-05-15,0.1033,0,0,1275,0,0,0,0,0,1,0,2294,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2003
7001530730,479800,2018-12-30,2003-05-15,0.1387,0,0,1275,0,0,0,0,0,1,0,2917,1,6,6,0,0,0,1,1,0,1,2,4,2.75,2004
6705003490,217000,2018-06-08,2016-06-02,0.1377,0,0,1054,0,1,1,1,1,1,1,768,1,6,4,0,0,0,1,0,0,0,1,2,1,1980
6720120560,275000,2018-08-31,2014-02-13,0.1836,0,0,46,1,1,1,1,0,1,0,1282,1,6,4,0,0,0,1,1,0,1,1,3,1,1986
6720510250,160000,2018-01-17,2003-03-06,0.2825,0,0,1275,0,1,0,0,1,1,0,1317,1,5,5,0,0,0,1,1,0,1,2,4,2,1989
6720510270,321500,2018-10-16,2003-03-06,0.2747,0,0,1275,0,1,0,0,1,1,0,1811,1,6,5,0,0,0,1,1,0,2,2,3,2.5,1989
6722220401,390000,2018-07-02,2016-01-01,0.0936,0,0,1054,0,1,0,0,1,1,0,1226,1,6,5,0,0,0,1,1,0,1,1,2,2,1995
6755250240,230000,2018-04-24,2006-08-02,0.2518,0,0,1043,0,0,0,0,0,1,0,1248,1,6,5,0,0,0,0,0,0,1,1,2,2,1998
6755250290,221450,2018-10-18,2006-08-02,0.19,0,0,1043,0,0,0,0,0,1,0,1296,1,6,5,0,0,0,0,0,0,0,1,3,1.75,2018
6755250750,282900,2018-09-18,2006-08-02,0.2089,0,0,1043,0,0,0,0,0,1,0,1456,1,6,4,0,0,0,1,1,0,0,2,3,2.5,2017
6755251010,170000,2018-07-24,2006-08-02,0.1893,0,0,1043,0,0,0,0,0,1,0,1650,1,5,5,0,0,0,0,0,0,0,1,3,2,1997
6755251122,116000,2018-12-12,2006-08-02,0.1884,0,0,1043,0,0,0,0,0,1,0,1502,1,6,3,0,0,0,0,0,0,0,1,3,1.75,1995
6755251262,40000,2018-07-23,2006-08-02,0.1734,0,0,1043,0,0,0,0,0,1,0,1452,1,6,4,0,0,0,1,1,0,0,2,3,2.5,2018
6755251271,297950,2018-12-03,2006-08-02,0.1653,0,0,1043,0,0,0,0,0,1,0,1452,1,6,4,0,0,0,1,1,0,0,2,3,2.5,2018
6762001540,265000,2018-03-02,2007-01-01,0.1147,0,0,5407,1,1,1,1,1,1,0,2185,1,6,4,0,0,0,1,1,0,0,2,4,1.75,1981
6762001560,253000,2018-05-24,2007-01-01,0.1721,0,0,5407,1,1,1,1,1,1,0,1805,1,6,2,0,0,0,0,0,0,0,1,3,1.5,1968
6775500200,318500,2018-06-08,2016-04-02,0.1313,0,0,1054,0,1,0,0,1,1,1,984,1,6,4,0,0,0,1,1,0,1,1,3,1,1991
6775700100,300000,2018-03-05,2016-03-02,0.082,0,0,1054,0,1,1,1,1,1,0,1104,1,6,5,0,0,0,1,1,0,1,1,2,1.75,1990
6776000700,325000,2018-03-29,2008-10-01,0.1399,0,0,6433,0,0,1,0,0,1,0,1399,1,6,4,0,0,0,0,1,0,1,1,3,1.5,1984
6776000830,337500,2018-11-15,2008-10-01,0.1399,0,0,6433,0,0,1,0,0,1,0,1703,1,6,5,0,0,0,1,1,0,1,2,3,1.5,2004
6776030200,299790,2018-09-17,2008-10-01,0.2298,0,0,6433,0,0,1,0,0,1,0,1078,1,6,5,0,0,0,0,1,0,1,1,3,1.75,1990
6800000951,361000,2018-04-10,2017-09-01,0.2066,0,0,1351,0,1,1,0,0,1,0,1246,1,6,4,0,0,0,0,0,0,1,1,2,1,1986
6800001010,325000,2018-08-06,2017-09-01,0.2066,0,0,1351,0,1,0,0,0,1,0,1058,1,6,5,0,1,0,1,0,0,1,1,3,1,1976
6805001060,332000,2018-06-29,2018-01-15,0.132,0,0,943,0,1,1,1,1,1,0,1702,1,6,4,0,0,0,0,0,0,2,1.5,3,3,1990
6805001160,223000,2018-01-29,2018-01-15,0.0981,0,0,943,0,1,1,1,1,1,0,1112,1,6,2,0,0,0,0,0,0,0,1,2,1,2005
6810100130,262500,2018-09-20,2013-02-14,0.3576,0,0,1351,1,0,0,0,0,1,0,1395,1,6,4,0,1,1,1,0,0,1,1,2,1.75,1975
6235001060,381000,2018-03-12,2015-08-04,0.6034,0,0,1351,0,1,0,1,0,1,0,1436,1,6,5,0,1,0,1,1,0,1,1,3,2,1972
6235200640,580000,2018-12-17,2015-08-04,0.3811,1,0,1351,0,1,0,1,0,1,0,2499,1,5,5,0,1,1,1,1,0,1,1,3,2.75,1971
