"","Parcel_Number","sale_price","Sale_Date","Land_Economic_Area","Land_Net_Acres","View_Quality","Waterfront_Type","Crime_Num","withInSewerImprovement","near_firestation","near_healthcare","near_libraries","near_policestation","near_schools","near_waterplants","square_feet","condition","quality","attic_finished_square_feet","basement_square_feet","basement_finished_square_feet","porch_square_feet","attached_garage_square_feet","detached_garage_square_feet","fireplaces","stories","bedrooms","bathrooms","year_built"
"7865",6027010350,438995,2018-02-26,2009-06-01,0.0976,"0","0",4215,"0","0","0","0","0","0","1",2360,"6","5","1","0","0","1","1","0",1,2,4,2.5,2017
"7866",6027010400,439995,2018-04-05,2009-06-01,0.0976,"0","0",4215,"0","0","0","0","0","0","1",2945,"6","5","0","0","0","1","1","0",1,2,5,2.75,2017
"7867",6025891280,340000,2018-05-23,2008-12-03,0.0592,"0","0",6433,"0","1","0","0","0","1","0",1905,"6","5","0","0","0","1","1","0",1,2,3,2.5,2008
"7868",6025900080,275000,2018-04-09,2006-07-03,0.11,"0","0",1043,"0","1","0","0","0","1","0",1266,"6","5","0","0","0","1","1","0",0,2,3,2.5,2008
"7869",6025920070,310000,2018-02-26,2006-07-03,0.1327,"0","0",1043,"0","1","0","0","0","1","0",2110,"6","5","0","0","0","1","1","0",1,2,3,2.5,2012
"7870",6025920210,340000,2018-07-12,2006-07-03,0.1783,"0","0",1043,"0","1","0","0","0","1","0",2372,"6","5","0","0","0","1","1","0",1,2,4,2.5,2011
"7871",6025940100,439950,2018-03-23,2008-10-02,0.112,"1","0",4215,"0","0","0","0","0","1","0",2619,"6","6","0","0","0","1","1","0",1,2,4,2.5,2013
"7872",6025940240,420000,2018-10-24,2008-10-02,0.1147,"0","0",4215,"0","0","0","0","0","1","0",2522,"6","6","0","0","0","1","1","0",1,2,3,2.5,2014
"7873",6025950020,361000,2018-07-25,2008-05-13,0.1881,"0","0",6433,"0","0","0","1","0","1","0",2392,"6","5","0","0","0","1","1","0",1,2,3,2.5,2011
"7874",6026020020,382500,2018-05-23,2008-12-04,0.1392,"0","0",6433,"0","0","0","0","0","1","0",1937,"6","5","0","0","0","1","1","0",1,2,4,2.5,2017
"7875",6026030010,439950,2018-04-04,2003-02-03,0.1393,"0","0",4215,"0","1","1","0","1","1","0",2431,"6","5","0","0","0","1","1","0",2,2,4,2.5,2017
"7876",6026087110,349000,2018-11-28,2004-05-01,0.1468,"0","0",4215,"0","1","0","0","0","1","0",1704,"6","5","0","0","0","0","1","0",1,2,4,2.25,2009
"7877",6026087160,315000,2018-08-08,2004-05-01,0.0624,"0","0",4215,"0","1","0","0","0","1","0",1704,"6","5","0","0","0","0","1","0",1,2,4,2.25,2009
"7878",6026090310,326500,2018-11-26,2008-05-13,0.1065,"0","0",6433,"0","0","1","1","1","1","0",1876,"6","5","0","0","0","1","1","0",1,2,4,2.5,2012
"7879",6026090410,365000,2018-06-26,2008-05-13,0.1097,"0","0",6433,"0","0","1","1","1","1","0",2476,"6","5","0","0","0","1","1","0",1,2,4,2.75,2013
"7880",6026100190,400300,2018-11-06,2008-02-14,0.1488,"0","0",6433,"0","0","0","0","0","1","0",2310,"6","5","0","0","0","1","1","0",1,2,4,2.5,2013
"7881",6026100430,390000,2018-05-11,2008-02-14,0.1148,"0","0",6433,"0","1","0","0","0","1","0",2330,"6","5","0","0","0","0","1","0",1,2,5,2.5,2010
"7882",6026100660,385000,2018-07-24,2008-02-14,0.1155,"0","0",6433,"0","0","0","0","0","1","0",2277,"6","5","0","0","0","0","1","0",1,2,4,2.5,2014
"7883",6026100820,410000,2018-10-26,2008-02-14,0.1632,"0","0",6433,"0","0","0","0","0","1","0",2554,"6","5","0","0","0","0","1","0",1,2,4,2.75,2014
"7884",6026101150,375000,2018-11-15,2008-02-14,0.1069,"0","0",6433,"0","0","0","0","0","1","0",2340,"6","5","0","0","0","1","1","0",1,2,3,2.5,2015
"7885",6026101430,305000,2018-11-08,2008-02-14,0.0976,"0","0",6433,"0","0","0","0","0","1","0",1628,"6","5","0","0","0","1","1","0",1,2,4,2.5,2012
"7886",6026101620,373000,2018-12-28,2008-02-14,0.1027,"0","0",6433,"0","0","0","0","0","1","0",2310,"6","5","0","0","0","1","1","0",1,2,4,2.5,2013
"7887",6026140170,549990,2018-03-27,2008-08-14,0.1493,"0","0",6433,"1","0","0","0","0","1","0",3145,"6","6","0","0","0","1","1","0",2,2,4,2.5,2017
"7888",6026140220,564990,2018-12-10,2008-08-14,0.1964,"0","0",6433,"1","0","0","0","0","1","0",3142,"6","6","0","0","0","1","1","0",2,2,4,2.5,2019
"7889",6026140250,509990,2018-09-04,2008-08-14,0.1413,"0","0",6433,"1","0","0","0","0","1","0",3028,"6","6","0","0","0","1","1","0",2,2,4,2.5,2018
"7890",6026140480,606476,2018-09-18,2008-08-14,0.1601,"0","0",6433,"1","0","0","0","0","1","0",3145,"6","6","0","0","0","1","1","0",2,2,4,2.5,2018
"7891",6026140570,577970,2018-01-09,2008-08-14,0.1643,"0","0",6433,"1","0","0","0","0","1","0",3551,"6","6","0","0","0","1","1","0",2,2,5,3.25,2017
"7892",6026140630,542000,2018-03-29,2008-08-14,0.2034,"0","0",6433,"1","0","0","0","0","1","0",3234,"6","6","0","0","0","1","1","0",2,2,4,2.5,2017
"7893",6026140640,569900,2018-08-10,2008-08-14,0.1625,"0","0",6433,"1","0","0","0","0","1","0",3602,"6","6","0","0","0","1","1","0",2,2,5,3.25,2018
"7894",6026140660,499958,2018-09-06,2008-08-14,0.1379,"0","0",6433,"1","0","0","0","0","1","0",3028,"6","6","0","0","0","1","1","0",2,2,5,2.5,2017
"7895",6026140730,563527,2018-05-23,2008-08-14,0.1575,"0","0",6433,"1","0","0","0","0","1","0",3145,"6","6","0","0","0","1","1","0",2,2,4,2.5,2018
"7896",6026140870,534200,2018-10-29,2008-08-14,0.1379,"0","0",6433,"1","0","0","0","0","1","0",3028,"6","6","0","0","0","1","1","0",2,2,5,2.5,2018
"7897",6026210050,451000,2018-05-14,2009-06-01,0.184,"0","0",4215,"0","0","0","0","0","1","1",2756,"6","6","0","0","0","1","1","0",1,2,4,2.5,2012
"7898",6026210120,382000,2018-10-25,2009-06-01,0.1723,"0","0",4215,"0","1","0","0","0","1","1",1945,"6","5","0","0","0","1","1","0",1,2,3,2.5,2010
"7899",6026210220,390590,2018-07-16,2009-06-01,0.19,"0","0",4215,"0","1","0","0","0","1","1",2181,"6","5","0","0","0","1","1","0",1,2,4,2.5,2011
"7900",6026230120,380000,2018-10-24,2007-04-02,0.1035,"0","0",6433,"0","0","0","0","0","1","0",2509,"6","5","0","0","0","1","1","0",2,2,4,2.5,2012
"7901",6026230340,405000,2018-08-21,2007-04-02,0.1542,"0","0",6433,"0","0","0","0","0","1","0",2822,"6","5","0","0","0","1","1","0",2,2,4,2.5,2012
"7902",6026230410,374950,2018-06-13,2007-04-02,0.0919,"0","0",6433,"0","0","0","0","0","1","0",2357,"6","5","0","0","0","1","1","0",2,2,4,2.5,2014
"7903",6026230460,403000,2018-05-16,2007-04-02,0.0919,"0","0",6433,"0","0","0","0","0","1","0",2693,"6","5","0","0","0","1","1","0",2,2,5,2.5,2013
"7904",6026230570,3e+05,2018-05-31,2007-04-02,0.0808,"0","0",6433,"0","0","0","0","0","1","0",1560,"6","5","0","0","0","1","1","0",2,2,3,2.5,2014
"7905",6180000685,275000,2018-07-20,2018-02-24,0.1148,"0","0",5407,"1","0","0","0","0","1","0",1895,"6","5","0","0","0","1","1","0",0,2,4,2.5,2005
"7906",6185500010,270000,2018-04-23,2003-02-03,0.1905,"0","0",1275,"0","0","1","0","0","1","0",1800,"6","5","0","0","0","1","1","0",1,2,3,2.25,1991
"7907",6235000800,525000,2018-03-06,2015-08-04,0.238,"1","0",1351,"0","1","0","1","0","1","0",1722,"6","5","0","1","1","1","1","0",1,1,3,2.25,1985
"7908",6235001100,560000,2018-09-06,2015-08-04,0.3353,"1","0",1351,"0","1","0","1","0","1","0",1612,"6","5","0","1","1","1","1","0",1,1,3,2.5,1989
"7909",6235200290,464000,2018-09-04,2015-08-04,0.3424,"1","0",1351,"0","1","0","1","0","1","0",1396,"6","5","0","0","0","1","1","0",1,1,3,1,1985
"7910",6235200300,480200,2018-02-20,2015-08-04,0.3386,"1","0",1351,"0","1","0","1","0","1","0",1116,"6","5","1","0","0","0","1","0",1,1,2,1.5,1985
"7911",6235300011,585000,2018-03-23,2015-08-04,0.3377,"1","0",1351,"0","1","0","1","0","1","0",2612,"6","5","0","0","0","1","1","0",1,1,3,2,1990
"7912",6260001240,285000,2018-01-12,2018-02-24,0.1721,"0","0",5407,"1","1","1","0","0","1","0",1506,"6","5","0","0","0","1","1","0",0,1,3,2,2017
"7913",6260001681,272000,2018-09-13,2018-02-24,0.1297,"0","0",5407,"1","1","1","0","0","1","0",1258,"6","4","0","0","0","1","1","0",0,1,3,2,2005
"7914",6290100080,275100,2018-10-22,2015-08-04,0.2089,"0","0",1351,"0","1","0","1","0","1","0",1611,"6","5","0","0","0","1","1","0",2,1,3,2,1963
"7915",6027010430,442470,2018-08-03,2009-06-01,0.0976,"0","0",4215,"0","0","0","0","0","0","1",2744,"6","5","0","0","0","1","1","0",1,2,4,2.5,2018
"7916",6027010450,424995,2018-08-09,2009-06-01,0.0976,"0","0",4215,"0","0","0","0","0","0","1",2945,"6","5","0","0","0","1","1","0",1,2,5,2.75,2017
"7917",6027010460,414280,2018-07-20,2009-06-01,0.0976,"0","0",4215,"0","0","0","0","0","0","1",2360,"6","5","0","0","0","1","1","0",1,2,5,3,2017
"7918",6027010540,439995,2018-05-04,2009-06-01,0.1033,"0","0",4215,"0","0","0","0","0","0","1",2945,"6","5","0","0","0","1","1","0",1,2,5,2.75,2017
"7919",6027010600,449762,2018-06-22,2009-06-01,0.1033,"0","0",4215,"0","0","0","0","0","0","1",2360,"6","5","1","0","0","1","1","0",1,2,5,2.75,2018
"7920",6027010740,448785,2018-09-26,2009-06-01,0.1148,"0","0",4215,"0","0","0","0","0","0","1",2722,"6","5","0","0","0","1","1","0",1,2,5,2.5,2018
"7921",6027010760,489995,2018-06-26,2009-06-01,0.1148,"0","0",4215,"0","0","0","0","0","0","1",3476,"6","5","0","0","0","1","1","0",1,2,5,2.75,2018
"7922",6027030150,484995,2018-05-04,2008-10-14,0.1932,"0","0",6433,"0","1","0","0","0","1","0",3496,"6","5","0","0","0","1","1","0",1,2,5,3.25,2018
"7923",6027030270,474325,2018-06-27,2008-10-14,0.1377,"0","0",6433,"0","1","0","0","0","1","0",3036,"6","5","0","0","0","1","1","0",1,2,5,2.75,2018
"7924",6027030300,489995,2018-08-03,2008-10-14,0.1377,"0","0",6433,"0","1","0","0","0","1","0",3317,"6","5","0","0","0","1","1","0",1,2,4,2.75,2018
"7925",6027030340,464995,2018-09-11,2008-10-14,0.1148,"0","0",6433,"0","1","0","0","0","0","0",3496,"6","5","0","0","0","1","1","0",1,2,5,3.25,2018
"7926",6027030900,399995,2018-09-07,2008-10-14,0.1148,"0","0",6433,"0","1","0","0","0","1","0",2775,"6","5","0","0","0","1","1","0",1,2,5,2.5,2018
"7927",6027030950,441220,2018-07-23,2008-10-14,0.1148,"0","0",6433,"0","1","0","0","0","1","0",2770,"6","5","0","0","0","1","1","0",1,2.5,4,2.5,2018
"7928",6027030970,415300,2018-06-22,2008-10-14,0.1148,"0","0",6433,"0","1","0","0","0","1","0",2566,"6","5","0","0","0","1","1","0",1,2,5,2.75,2018
"7929",6027030980,411805,2018-06-11,2008-10-14,0.1326,"0","0",6433,"0","1","0","0","0","1","0",2770,"6","5","0","0","0","1","1","0",1,2.5,4,2.5,2018
"7930",6027031050,414995,2018-08-03,2008-10-14,0.1148,"0","0",6433,"0","1","0","0","0","1","0",2566,"6","5","0","0","0","1","1","0",1,2,5,2.75,2018
"7931",6027031060,424995,2018-09-04,2008-10-14,0.1148,"0","0",6433,"0","1","0","0","0","1","0",2775,"6","5","0","0","0","1","1","0",1,2,5,2.5,2018
"7932",6027031340,389995,2018-10-19,2008-10-14,0.0918,"0","0",6433,"0","1","0","0","0","0","0",2375,"6","5","0","0","0","1","1","0",1,2,4,2.5,2019
"7933",6027031370,421460,2018-08-03,2008-10-14,0.0918,"0","0",6433,"0","1","0","0","0","0","0",2770,"6","5","0","0","0","1","1","0",1,2.5,4,2.5,2018
"7934",6027031390,409995,2018-06-27,2008-10-14,0.0918,"0","0",6433,"0","1","0","0","0","0","0",2775,"6","5","0","0","0","1","1","0",1,2,5,2.5,2018
"7935",6027031460,387995,2018-06-11,2008-10-14,0.0918,"0","0",6433,"0","1","0","0","0","0","0",2775,"6","5","0","0","0","1","1","0",1,2,5,2.5,2018
"7936",6027031480,377995,2018-06-26,2008-10-14,0.0918,"0","0",6433,"0","1","0","0","0","0","0",2375,"6","5","0","0","0","1","1","0",1,2,4,2.5,2018
"7937",6027031820,328420,2018-03-27,2008-10-14,0.0826,"0","0",6433,"0","1","0","0","0","0","0",1870,"6","5","0","0","0","1","1","0",0,2,4,2.25,2018
"7938",6027031840,323505,2018-03-27,2008-10-14,0.0826,"0","0",6433,"0","1","0","0","0","0","0",1774,"6","5","0","0","0","0","1","0",0,2,4,2.25,2018
"7939",6027031850,335995,2018-03-27,2008-10-14,0.0826,"0","0",6433,"0","1","0","0","0","0","0",2137,"6","5","0","0","0","1","1","0",0,2.5,4,2.25,2018
"7940",6027031880,307550,2018-02-20,2008-10-14,0.0826,"0","0",6433,"0","1","0","0","0","0","0",1870,"6","5","0","0","0","1","1","0",0,2,4,2.25,2017
"7941",6027031900,319995,2018-03-02,2008-10-14,0.0826,"0","0",6433,"0","1","0","0","0","0","0",1774,"6","5","0","0","0","0","1","0",0,2,4,2.25,2017
"7942",6027031910,298995,2018-01-26,2008-10-14,0.0826,"0","0",6433,"0","1","0","0","0","0","0",1870,"6","5","0","0","0","1","1","0",0,2,4,2.25,2017
"7943",6027031970,315550,2018-01-03,2008-10-14,0.0826,"0","0",6433,"0","1","0","0","0","0","0",2138,"6","5","0","0","0","1","1","0",1,2.5,4,2.25,2017
"7944",6027031980,310995,2018-01-10,2008-10-14,0.107,"0","0",6433,"0","1","0","0","0","0","0",1774,"6","5","0","0","0","0","1","0",0,1,4,2.25,2017
"7945",6027032050,302045,2018-01-10,2008-10-14,0.0826,"0","0",6433,"0","1","0","0","0","0","0",1870,"6","5","0","0","0","1","1","0",1,2,4,2.25,2017
"7946",6026330140,309000,2018-04-11,2006-05-04,0.1345,"0","0",1043,"0","0","0","0","0","1","0",1398,"6","5","0","0","0","1","1","0",0,2,3,2.5,2011
"7947",6026330170,320000,2018-05-22,2006-05-04,0.1161,"0","0",1043,"0","0","0","0","0","1","0",1882,"6","5","0","0","0","1","1","0",1,2,4,2.5,2011
"7948",6026360220,380000,2018-05-10,2006-07-03,0.1173,"0","0",1043,"0","1","0","0","0","1","0",3035,"6","5","0","0","0","0","1","0",1,2,4,2.75,2009
"7949",6026360460,322000,2018-08-02,2006-07-03,0.1301,"0","0",1043,"0","1","0","0","0","1","0",2314,"6","5","0","0","0","1","1","0",1,2,3,2.5,2010
"7950",6026370580,329000,2018-12-28,2006-07-03,0.1072,"0","0",1043,"0","1","0","0","0","1","0",2340,"6","5","0","0","0","1","1","0",1,2,4,2.5,2011
"7951",6026370600,354900,2018-06-28,2006-07-03,0.107,"0","0",1043,"0","1","0","0","0","1","0",2372,"6","5","0","0","0","1","1","0",1,2,3,2.5,2011
"7952",6026381950,326000,2018-08-13,2006-07-03,0.1033,"0","0",1043,"0","1","0","0","0","1","0",2032,"6","5","0","0","0","1","1","0",1,2,3,2.5,2013
"7953",6026382220,319900,2018-10-09,2006-07-03,0.1356,"0","0",1043,"0","1","0","0","0","1","0",1926,"6","5","0","0","0","1","1","0",0,2,4,2.5,2013
"7954",6026440490,515000,2018-04-06,2008-10-02,0.1689,"0","0",4215,"0","0","0","0","0","1","0",2898,"6","6","0","0","0","1","1","0",2,2,4,2.5,2012
"7955",6026440700,457000,2018-12-03,2008-10-02,0.1148,"0","0",4215,"0","0","0","0","0","1","0",2966,"6","6","0","0","0","1","1","0",1,2,5,2.75,2013
"7956",6026440900,459000,2018-05-30,2008-10-02,0.1489,"0","0",4215,"0","0","0","0","0","1","0",2724,"6","6","0","0","0","1","1","0",1,2,3,2.5,2012
"7957",6026450580,459999,2018-06-14,2008-08-14,0.1009,"0","0",6433,"1","1","1","0","0","1","0",2425,"6","6","1","0","0","1","1","0",2,2,5,3.5,2013
"7958",6026450590,453000,2018-11-28,2008-08-14,0.1078,"0","0",6433,"1","1","1","0","0","1","0",3212,"6","6","0","0","0","1","1","0",2,2,6,3.5,2013
"7959",6026451110,315000,2018-11-16,2008-08-14,0.062,"0","0",6433,"1","1","1","0","0","1","0",2132,"6","5","0","0","0","1","1","0",0,2,3,2.5,2014
"7960",6026451120,308000,2018-10-25,2008-08-14,0.062,"0","0",6433,"1","1","1","0","0","1","0",2179,"6","5","0","0","0","1","1","0",0,2,3,2.25,2014
"7961",6026451260,330000,2018-06-05,2008-08-14,0.0684,"0","0",6433,"1","1","1","0","0","1","0",1791,"6","5","0","0","0","1","1","0",0,2,3,2.25,2012
"7962",6026452460,360000,2018-05-16,2008-08-14,0.0742,"0","0",6433,"1","1","1","0","0","1","0",2378,"6","5","0","0","0","1","1","0",0,2,4,2.5,2017
"7963",6026460110,432000,2018-03-29,2004-04-01,0.1195,"0","0",4215,"0","1","1","1","1","1","0",2558,"6","6","0","0","0","1","1","0",1,2,4,2.5,2014
"7964",6026490050,585000,2018-12-10,2004-02-02,0.3333,"0","0",4215,"0","1","0","0","1","1","1",2551,"6","7","0","1","1","1","1","0",1,2,4,2.75,2014
"7965",6026560180,490000,2018-09-18,2008-04-13,0.1261,"0","0",6433,"0","1","0","0","0","0","0",3092,"6","5","0","0","0","1","1","0",1,2,4,2.5,2016
"7966",6026560400,399000,2018-06-04,2008-04-13,0.1331,"0","0",6433,"0","1","0","0","0","0","0",2424,"6","5","0","0","0","1","1","0",1,2,4,2.5,2016
"7967",6026560510,455000,2018-03-09,2008-04-13,0.1392,"0","0",6433,"0","1","0","0","0","0","0",2787,"6","5","0","0","0","1","1","0",1,2,4,2.5,2015
"7968",6026560540,449990,2018-05-04,2008-04-13,0.112,"0","0",6433,"0","1","0","0","0","0","0",2971,"6","5","0","0","0","1","1","0",1,2,5,2.75,2018
"7969",6026560550,390887,2018-02-27,2008-04-13,0.0994,"0","0",6433,"0","1","0","0","0","0","0",2631,"6","5","0","0","0","1","1","0",1,2,5,2.75,2018
"7970",6026560590,492102,2018-03-12,2008-04-13,0.1838,"0","0",6433,"0","1","0","0","0","0","0",2787,"6","5","0","0","0","1","1","0",1,2,4,2.5,2018
"7971",6026560780,496819,2018-05-15,2008-04-13,0.1898,"0","0",6433,"0","1","0","0","0","0","0",2787,"6","5","0","0","0","1","1","0",1,2,4,2.5,2018
"7972",6026560800,534281,2018-05-25,2008-04-13,0.1266,"0","0",6433,"0","1","0","0","0","0","0",3089,"6","5","0","0","0","1","1","0",1,2,5,2.75,2018
"7973",6350001681,260000,2018-04-06,2004-02-26,0.1305,"0","0",56,"0","1","0","1","0","1","0",1238,"6","5","0","0","0","1","1","0",1,1,3,2,1992
"7974",6366500250,247950,2018-07-09,2008-01-13,0.2998,"0","0",6433,"1","1","0","0","0","1","0",2313,"6","4","0","0","0","0","0","0",1,2,3,2,1998
"7975",6385200490,345000,2018-03-28,2014-04-01,0.2531,"0","0",46,"1","1","1","0","0","1","0",1776,"6","4","0","0","0","0","0","0",1,1,3,2,1998
"7976",6385300050,175000,2018-04-06,2014-04-01,0.1767,"0","0",46,"1","1","0","0","0","0","0",1266,"6","2","0","0","0","0","0","0",1,1,3,2,1974
"7977",6392020260,3e+05,2018-11-13,2004-02-26,0.164,"0","0",56,"0","0","0","0","0","1","0",1358,"6","4","0","0","0","1","0","0",1,1,3,1,1990
"7978",6400011520,345000,2018-07-27,2004-01-27,0.2456,"1","0",56,"0","1","1","1","1","1","0",1393,"6","6","0","1","0","1","1","0",1,2,3,1.75,1988
"7979",6400011530,474000,2018-02-02,2004-01-27,0.2396,"1","0",56,"0","1","1","1","1","1","0",3333,"6","7","1","0","0","1","1","0",1,2,4,3,1991
"7980",6400011760,550000,2018-07-06,2004-01-27,0.2089,"0","0",56,"0","1","1","1","1","1","0",1758,"6","6","0","0","0","0","0","0",1,1,4,3.5,2000
"7981",6400012020,460000,2018-09-07,2004-01-27,0.2829,"0","0",56,"0","1","1","1","1","1","0",1578,"6","6","0","0","0","1","1","0",1,2,3,1.75,1988
"7982",6411500130,425000,2018-04-04,2012-06-03,0.4507,"0","0",1054,"0","0","1","1","0","1","0",1864,"6","6","0","0","0","1","1","0",1,1,3,1.75,1988
"7983",6411500200,366000,2018-01-11,2012-06-03,0.3664,"0","0",1054,"0","0","1","1","0","1","0",2452,"6","5","0","0","0","1","1","0",1,2,3,3.5,1994
"7984",6430300190,350000,2018-08-03,2013-07-01,0.2275,"0","0",1351,"1","1","1","0","0","1","0",1656,"6","5","0","0","0","1","1","0",1,1,3,1.75,1981
"7985",6430301170,372276,2018-12-26,2013-07-01,0.2749,"0","0",1351,"1","1","1","0","0","1","0",2120,"6","5","0","0","0","1","1","0",2,1,4,2,1985
"7986",6430301320,385000,2018-06-12,2013-07-01,0.2263,"0","0",1351,"1","1","0","0","0","1","0",2048,"6","5","0","0","0","1","1","0",2,1,4,1.75,1992
"7987",6430400271,335000,2018-02-21,2013-07-01,0.2508,"0","0",1351,"1","1","1","0","0","1","0",1928,"6","5","0","0","0","1","1","0",1,1,3,2.25,1984
"7988",6430401220,424000,2018-08-07,2013-07-01,0.2626,"0","0",1351,"1","1","1","0","0","1","0",1938,"6","5","0","0","0","1","1","0",1,1,3,1.75,1981
"7989",6430401880,412500,2018-08-31,2013-07-01,0.4705,"0","0",1351,"1","0","0","0","0","1","0",1342,"6","6","0","1","1","1","1","0",2,1,3,2.25,1987
"7990",6430401900,465000,2018-03-23,2013-07-01,0.4122,"0","0",1351,"1","0","0","0","0","1","0",3482,"6","5","0","0","0","1","1","0",1,2,6,2.5,1982
"7991",6430403000,405000,2018-03-13,2013-07-01,0.3346,"0","0",1351,"1","0","0","0","0","1","0",1850,"6","5","0","0","0","1","1","0",1,1,3,1.75,1981
"7992",6430403240,3e+05,2018-12-26,2013-07-01,0.279,"0","0",1351,"1","0","0","0","0","1","0",2276,"6","5","0","0","0","1","1","0",1,2,3,2.25,1987
"7993",6430403290,450000,2018-01-29,2013-07-01,0.2884,"0","0",1351,"1","0","0","0","0","1","0",3156,"6","6","0","0","0","1","1","0",1,1,4,2.25,1982
"7994",6430403450,349900,2018-07-09,2013-07-01,0.2179,"0","0",1351,"1","1","1","0","0","1","0",1678,"6","5","0","0","0","1","1","0",1,1,4,1.75,1990
"7995",6430430310,337000,2018-12-27,2013-07-01,0.2229,"0","0",1351,"1","1","1","0","0","1","0",2134,"6","5","0","0","0","0","1","0",1,2,4,2.25,1984
"7996",6430430470,430000,2018-05-04,2013-07-01,0.2284,"0","0",1351,"1","1","1","0","0","1","0",2651,"6","5","0","0","0","0","1","0",1,1.5,5,2.75,1992
"7997",6026560820,530954,2018-05-24,2008-04-13,0.1276,"0","0",6433,"0","1","0","0","0","0","0",3016,"6","5","0","0","0","1","1","0",2,2,4,2.5,2015
"7998",6026560840,459124,2018-03-07,2008-04-13,0.1354,"0","0",6433,"0","1","0","0","0","0","0",2787,"6","5","0","0","0","1","1","0",1,2,4,2.5,2018
"7999",6026560850,461651,2018-02-14,2008-04-13,0.1148,"0","0",6433,"0","1","0","0","0","0","0",2787,"6","5","0","0","0","1","1","0",1,2,4,2.5,2018
"8000",6026561460,499990,2018-02-22,2008-04-13,0.1148,"0","0",6433,"0","1","0","0","0","0","0",3232,"6","5","0","0","0","1","1","0",1,2,4,2.5,2017
"8001",6026570280,550000,2018-12-31,2008-08-14,0.1973,"0","0",6433,"1","0","0","0","0","1","0",3528,"6","7","0","0","0","1","1","0",1,2,3,2.75,2014
"8002",6026580010,382510,2018-03-05,2007-04-02,0.1157,"0","0",6433,"0","0","0","0","0","1","0",2787,"6","5","0","0","0","1","1","0",1,2,4,2.5,2017
"8003",6026580500,415000,2018-04-17,2007-04-02,0.1082,"0","0",6433,"0","0","0","0","0","1","0",2801,"6","5","0","0","0","1","1","0",1,2,4,3,2015
"8004",6026580660,400709,2018-01-19,2007-04-02,0.1671,"0","0",6433,"0","0","0","0","0","1","0",2180,"6","5","0","0","0","1","1","0",1,2,4,2.5,2017
"8005",6026591691,435950,2018-03-28,2008-08-14,0.124,"0","0",6433,"1","1","1","0","0","1","0",3003,"6","5","0","0","0","1","1","0",1,2,5,3.5,2017
"8006",6026591731,449950,2018-05-07,2008-08-14,0.1381,"0","0",6433,"1","1","1","0","0","1","0",3093,"6","5","0","0","0","1","1","0",1,2,5,3.25,2017
"8007",6026592170,332500,2018-05-02,2008-08-14,0.0706,"0","0",6433,"1","1","1","0","0","1","0",2334,"6","5","0","0","0","1","1","0",0,2,5,2.5,2017
"8008",6026610110,539000,2018-08-17,2008-11-01,0.2882,"0","0",6433,"0","0","0","0","0","1","0",2703,"6","6","0","0","0","1","1","0",1,2,3,2.75,2015
"8009",6026630200,283646,2018-05-18,2007-04-02,0.053,"0","0",6433,"0","1","0","0","0","1","0",1274,"6","5","0","0","0","0","1","0",0,1,2,2,2018
"8010",6026650020,440000,2018-02-27,2004-04-01,0.2087,"0","0",21,"0","0","0","0","0","0","0",2377,"6","5","0","0","0","0","1","0",1,2,5,2.5,2017
"8011",6026660580,340000,2018-04-10,2007-04-02,0.131,"0","0",6433,"0","1","0","0","0","1","0",2291,"6","5","0","0","0","0","1","0",1,2,5,2.5,2015
"8012",6026660820,365000,2018-08-04,2007-04-02,0.135,"0","0",6433,"0","0","0","0","0","1","0",2322,"6","5","0","0","0","1","1","0",1,2,5,2.5,2015
